epoch,_time,amount,action,location,ID,user
1532567957,2018/07/25 20:19:17,482,withdrawal,seattle,198192,moes
1532567957,2018/07/25 20:19:17,446,withdrawal,darthmouth,196183,slacker
1532567956,2018/07/25 20:19:16,385,withdrawal,greenville,142589,sam
1532567955,2018/07/25 20:19:15,402,withdrawal,jamestown,181752,hurly
1532567955,2018/07/25 20:19:15,16,withdrawal,boston,117114,leepy
1532567953,2018/07/25 20:19:13,237,withdrawal,darthmouth,103370,tambo
1532567953,2018/07/25 20:19:13,206,withdrawal,fresno,159326,rumpy
1532567953,2018/07/25 20:19:13,5,deposit,margaritaville,109878,slacker
1532567951,2018/07/25 20:19:11,484,withdrawal,truthville,139236,soc
1532567950,2018/07/25 20:19:10,48,deposit,fresno,100020,sleezy
1532567949,2018/07/25 20:19:09,330,withdrawal,darthmouth,196272,soc
1532567948,2018/07/25 20:19:08,25,withdrawal,seattle,173305,tambo
1532567946,2018/07/25 20:19:06,133,withdrawal,fresno,132946,meg
1532567946,2018/07/25 20:19:06,188,withdrawal,greenville,129118,tambo
1532567945,2018/07/25 20:19:05,300,withdrawal,bermuda,116998,rohit
1532567945,2018/07/25 20:19:05,391,withdrawal,margaritaville,111436,grodo
1532567944,2018/07/25 20:19:04,337,deposit,truthville,115374,saint
1532567944,2018/07/25 20:19:04,70,deposit,catalina,192329,mary
1532567942,2018/07/25 20:19:02,429,withdrawal,james,188778,wolf
1532567941,2018/07/25 20:19:01,276,withdrawal,truthville,145400,leepy
1532567940,2018/07/25 20:19:00,492,withdrawal,catalina,106165,wolf
1532567940,2018/07/25 20:19:00,418,withdrawal,margaritaville,197189,tambo
1532567939,2018/07/25 20:18:59,355,withdrawal,james,133533,wolf
1532567937,2018/07/25 20:18:57,178,deposit,darthmouth,141829,grodo
1532567936,2018/07/25 20:18:56,5,withdrawal,darthmouth,139271,leepy
1532567935,2018/07/25 20:18:55,377,withdrawal,seattle,107187,wolf
1532567934,2018/07/25 20:18:54,57,withdrawal,truthville,165060,dashful
1532567933,2018/07/25 20:18:53,55,withdrawal,jamestown,199988,sappy
1532567932,2018/07/25 20:18:52,315,withdrawal,jamestown,197166,dashful
1532567932,2018/07/25 20:18:52,116,deposit,boston,185846,sleezy
1532567931,2018/07/25 20:18:51,142,deposit,james,104389,wolf
1532567930,2018/07/25 20:18:50,338,withdrawal,darthmouth,178575,queen
1532567930,2018/07/25 20:18:50,498,deposit,seattle,114041,soc
1532567929,2018/07/25 20:18:49,164,withdrawal,catalina,133083,rumpy
1532567928,2018/07/25 20:18:48,452,deposit,catalina,114134,hopey
1532567927,2018/07/25 20:18:47,408,deposit,catalina,184972,rumpy
1532567926,2018/07/25 20:18:46,336,withdrawal,darthmouth,172371,meg
1532567924,2018/07/25 20:18:44,455,withdrawal,truthville,124172,hurly
1532567923,2018/07/25 20:18:43,356,withdrawal,fresno,148841,dashful
1532567922,2018/07/25 20:18:42,218,deposit,bermuda,123531,meg
1532567920,2018/07/25 20:18:40,272,withdrawal,catalina,128527,rumpy
1532567919,2018/07/25 20:18:39,246,withdrawal,darthmouth,137628,tambo
1532567918,2018/07/25 20:18:38,476,withdrawal,fresno,133113,tambo
1532567917,2018/07/25 20:18:37,91,deposit,truthville,156208,saint
1532567916,2018/07/25 20:18:36,198,deposit,margaritaville,116927,hurly
1532567915,2018/07/25 20:18:35,329,deposit,greenville,118787,rumpy
1532567914,2018/07/25 20:18:34,256,deposit,darthmouth,185249,barry
1532567913,2018/07/25 20:18:33,231,withdrawal,greenville,162017,snow
1532567911,2018/07/25 20:18:31,371,withdrawal,bermuda,152878,soc
1532567911,2018/07/25 20:18:31,222,withdrawal,jamestown,195185,sappy
1532567911,2018/07/25 20:18:31,401,deposit,bermuda,189241,rohit
1532567910,2018/07/25 20:18:30,421,deposit,greenville,124228,soc
1532567909,2018/07/25 20:18:29,498,deposit,jamestown,142952,rumpy
1532567909,2018/07/25 20:18:29,78,deposit,boston,140073,meg
1532567908,2018/07/25 20:18:28,21,withdrawal,darthmouth,178198,hopey
1532567908,2018/07/25 20:18:28,145,withdrawal,darthmouth,152246,leepy
1532567908,2018/07/25 20:18:28,146,deposit,boston,136905,hopey
1532567907,2018/07/25 20:18:27,348,withdrawal,fresno,195496,moes
1532567906,2018/07/25 20:18:26,309,deposit,greenville,123738,grodo
1532567905,2018/07/25 20:18:25,403,withdrawal,seattle,189114,wolf
1532567904,2018/07/25 20:18:24,281,deposit,truthville,189005,queen
1532567903,2018/07/25 20:18:23,496,deposit,truthville,172969,saint
1532567901,2018/07/25 20:18:21,392,withdrawal,truthville,163737,rumpy
1532567900,2018/07/25 20:18:20,387,deposit,margaritaville,195243,rohit
1532567899,2018/07/25 20:18:19,436,deposit,fresno,105880,james
1532567897,2018/07/25 20:18:17,296,deposit,catalina,104105,wolf
1532567896,2018/07/25 20:18:16,188,withdrawal,bermuda,104147,hurly
1532567895,2018/07/25 20:18:15,61,deposit,fresno,151521,rumpy
1532567893,2018/07/25 20:18:13,298,deposit,bermuda,112185,soc
1532567892,2018/07/25 20:18:12,361,withdrawal,bermuda,195825,grodo
1532567890,2018/07/25 20:18:10,166,withdrawal,darthmouth,178458,meg
1532567888,2018/07/25 20:18:08,38,deposit,james,179677,rohit
1532567886,2018/07/25 20:18:06,206,deposit,bermuda,165405,james
1532567886,2018/07/25 20:18:06,484,deposit,seattle,112128,robo
1532567885,2018/07/25 20:18:05,316,withdrawal,boston,188464,grodo
1532567884,2018/07/25 20:18:04,64,deposit,catalina,183364,arc
1532567882,2018/07/25 20:18:02,23,withdrawal,fresno,162780,moes
1532567881,2018/07/25 20:18:01,110,deposit,boston,108093,hopey
1532567879,2018/07/25 20:17:59,18,deposit,truthville,152840,saint
1532567877,2018/07/25 20:17:57,403,withdrawal,jamestown,101395,sam
1532567877,2018/07/25 20:17:57,341,deposit,greenville,110970,hurly
1532567876,2018/07/25 20:17:56,181,deposit,margaritaville,160227,rohit
1532567874,2018/07/25 20:17:54,52,withdrawal,truthville,117414,saint
1532567874,2018/07/25 20:17:54,265,withdrawal,jamestown,151427,snow
1532567873,2018/07/25 20:17:53,254,withdrawal,fresno,112658,dashful
1532567873,2018/07/25 20:17:53,188,deposit,catalina,169759,rumpy
1532567872,2018/07/25 20:17:52,29,withdrawal,truthville,159777,saint
1532567872,2018/07/25 20:17:52,259,deposit,fresno,155460,rumpy
1532567872,2018/07/25 20:17:52,256,deposit,catalina,192779,mary
1532567871,2018/07/25 20:17:51,152,withdrawal,greenville,185868,barry
1532567870,2018/07/25 20:17:50,23,deposit,truthville,112615,moes
1532567870,2018/07/25 20:17:50,65,deposit,boston,153693,james
1532567869,2018/07/25 20:17:49,295,withdrawal,catalina,129363,snow
1532567869,2018/07/25 20:17:49,60,withdrawal,catalina,120287,arc
1532567869,2018/07/25 20:17:49,287,withdrawal,catalina,174304,arc
1532567868,2018/07/25 20:17:48,391,deposit,bermuda,191391,sappy
1532567868,2018/07/25 20:17:48,27,withdrawal,catalina,155069,barry
1532567867,2018/07/25 20:17:47,289,deposit,truthville,195940,leepy
1532567867,2018/07/25 20:17:47,8,withdrawal,catalina,131073,moes
1532567867,2018/07/25 20:17:47,295,withdrawal,greenville,118093,soc
1532567865,2018/07/25 20:17:45,223,withdrawal,boston,195935,grodo
1532567863,2018/07/25 20:17:43,303,deposit,bermuda,172123,barry
1532567862,2018/07/25 20:17:42,117,deposit,truthville,123617,james
1532567861,2018/07/25 20:17:41,268,deposit,margaritaville,146103,moes
1532567860,2018/07/25 20:17:40,16,deposit,greenville,107184,snow
1532567860,2018/07/25 20:17:40,204,deposit,fresno,182161,wolf
1532567859,2018/07/25 20:17:39,390,deposit,greenville,101003,slacker
1532567858,2018/07/25 20:17:38,3,withdrawal,catalina,176974,queen
1532567856,2018/07/25 20:17:36,296,deposit,margaritaville,174331,slacker
1532567855,2018/07/25 20:17:35,474,deposit,james,120339,dashful
1532567854,2018/07/25 20:17:34,296,withdrawal,seattle,144248,slacker
1532567854,2018/07/25 20:17:34,346,deposit,fresno,176346,soc
1532567853,2018/07/25 20:17:33,226,deposit,james,104446,snow
1532567852,2018/07/25 20:17:32,354,withdrawal,bermuda,127572,sappy
1532567851,2018/07/25 20:17:31,108,withdrawal,boston,196639,barry
1532567851,2018/07/25 20:17:31,240,withdrawal,catalina,192999,arc
1532567850,2018/07/25 20:17:30,493,deposit,margaritaville,120786,dashful
1532567849,2018/07/25 20:17:29,341,withdrawal,fresno,150139,tambo
1532567848,2018/07/25 20:17:28,40,deposit,fresno,123094,snow
1532567848,2018/07/25 20:17:28,474,withdrawal,jamestown,152862,dashful
1532567847,2018/07/25 20:17:27,224,deposit,catalina,169752,arc
1532567847,2018/07/25 20:17:27,231,deposit,james,175240,rohit
1532567845,2018/07/25 20:17:25,62,withdrawal,truthville,149574,wolf
1532567845,2018/07/25 20:17:25,451,withdrawal,jamestown,142877,snow
1532567844,2018/07/25 20:17:24,191,deposit,greenville,188120,snow
1532567843,2018/07/25 20:17:23,20,deposit,bermuda,121897,moes
1532567842,2018/07/25 20:17:22,369,withdrawal,truthville,183932,barry
1532567841,2018/07/25 20:17:21,327,withdrawal,greenville,138073,rumpy
1532567841,2018/07/25 20:17:21,372,withdrawal,truthville,101171,saint
1532567840,2018/07/25 20:17:20,299,withdrawal,truthville,176267,saint
1532567839,2018/07/25 20:17:19,387,deposit,margaritaville,100905,barry
1532567839,2018/07/25 20:17:19,340,withdrawal,greenville,193753,leepy
1532567838,2018/07/25 20:17:18,490,withdrawal,james,144115,sam
1532567837,2018/07/25 20:17:17,22,deposit,seattle,153534,soc
1532567835,2018/07/25 20:17:15,349,withdrawal,james,188674,queen
1532567835,2018/07/25 20:17:15,481,deposit,catalina,192299,arc
1532567833,2018/07/25 20:17:13,497,deposit,boston,127441,rohit
1532567833,2018/07/25 20:17:13,136,deposit,greenville,175815,james
1532567832,2018/07/25 20:17:12,222,withdrawal,margaritaville,193373,snow
1532567831,2018/07/25 20:17:11,250,deposit,james,106585,sam
1532567830,2018/07/25 20:17:10,258,withdrawal,james,127274,leepy
1532567830,2018/07/25 20:17:10,485,deposit,greenville,122835,moes
1532567829,2018/07/25 20:17:09,101,withdrawal,truthville,118678,leepy
1532567828,2018/07/25 20:17:08,484,withdrawal,greenville,173425,rohit
1532567828,2018/07/25 20:17:08,252,deposit,fresno,126625,leepy
1532567826,2018/07/25 20:17:06,366,deposit,bermuda,180173,leepy
1532567826,2018/07/25 20:17:06,207,withdrawal,fresno,186286,barry
1532567824,2018/07/25 20:17:04,273,withdrawal,bermuda,142734,meg
1532567823,2018/07/25 20:17:03,358,withdrawal,seattle,116720,leepy
1532567822,2018/07/25 20:17:02,340,withdrawal,james,148786,queen
1532567821,2018/07/25 20:17:01,343,withdrawal,bermuda,117842,soc
1532567820,2018/07/25 20:17:00,7,deposit,seattle,149018,hurly
1532567818,2018/07/25 20:16:58,128,deposit,james,162776,hopey
1532567817,2018/07/25 20:16:57,131,withdrawal,catalina,121123,slacker
1532567815,2018/07/25 20:16:55,264,deposit,jamestown,142898,tambo
1532567813,2018/07/25 20:16:53,476,withdrawal,catalina,154722,leepy
1532567813,2018/07/25 20:16:53,272,deposit,margaritaville,109770,soc
1532567813,2018/07/25 20:16:53,59,withdrawal,darthmouth,198294,moes
1532567811,2018/07/25 20:16:51,112,withdrawal,boston,165043,james
1532567810,2018/07/25 20:16:50,434,withdrawal,greenville,115625,barry
1532567808,2018/07/25 20:16:48,482,withdrawal,boston,150912,hurly
1532567806,2018/07/25 20:16:46,61,withdrawal,bermuda,143475,mary
1532567804,2018/07/25 20:16:44,99,deposit,margaritaville,137455,rumpy
1532567804,2018/07/25 20:16:44,248,deposit,catalina,134515,rohit
1532567803,2018/07/25 20:16:43,23,deposit,bermuda,190615,robo
1532567802,2018/07/25 20:16:42,287,withdrawal,seattle,141313,hopey
1532567800,2018/07/25 20:16:40,430,deposit,fresno,156050,grodo
1532567800,2018/07/25 20:16:40,151,withdrawal,boston,111958,sappy
1532567798,2018/07/25 20:16:38,474,deposit,darthmouth,136983,moes
1532567797,2018/07/25 20:16:37,489,deposit,james,160007,barry
1532567797,2018/07/25 20:16:37,301,deposit,james,157648,grodo
1532567795,2018/07/25 20:16:35,108,deposit,margaritaville,127685,meg
1532567793,2018/07/25 20:16:33,108,withdrawal,greenville,171398,soc
1532567791,2018/07/25 20:16:31,295,deposit,catalina,102164,slacker
1532567790,2018/07/25 20:16:30,228,withdrawal,greenville,104173,grodo
1532567789,2018/07/25 20:16:29,241,deposit,boston,177128,queen
1532567788,2018/07/25 20:16:28,144,deposit,catalina,130767,arc
1532567787,2018/07/25 20:16:27,205,deposit,seattle,189150,moes
1532567786,2018/07/25 20:16:26,67,withdrawal,margaritaville,157242,snow
1532567786,2018/07/25 20:16:26,459,deposit,bermuda,185951,moes
1532567784,2018/07/25 20:16:24,110,withdrawal,bermuda,167347,mary
1532567784,2018/07/25 20:16:24,69,withdrawal,truthville,124787,sappy
1532567783,2018/07/25 20:16:23,100,deposit,darthmouth,188941,queen
1532567782,2018/07/25 20:16:22,223,deposit,james,168123,dashful
1532567782,2018/07/25 20:16:22,364,deposit,james,191406,rumpy
1532567782,2018/07/25 20:16:22,177,deposit,darthmouth,160298,leepy
1532567781,2018/07/25 20:16:21,492,withdrawal,fresno,134454,wolf
1532567780,2018/07/25 20:16:20,302,withdrawal,catalina,120280,wolf
1532567778,2018/07/25 20:16:18,286,deposit,truthville,154269,saint
1532567777,2018/07/25 20:16:17,378,withdrawal,truthville,182726,saint
1532567776,2018/07/25 20:16:16,106,withdrawal,seattle,197473,james
1532567775,2018/07/25 20:16:15,350,deposit,seattle,104264,hopey
1532567774,2018/07/25 20:16:14,274,deposit,james,100687,sleezy
1532567772,2018/07/25 20:16:12,365,deposit,catalina,140357,wolf
1532567772,2018/07/25 20:16:12,462,withdrawal,boston,122749,tambo
1532567770,2018/07/25 20:16:10,495,withdrawal,boston,184529,queen
1532567770,2018/07/25 20:16:10,73,deposit,greenville,186004,james
1532567768,2018/07/25 20:16:08,150,deposit,boston,133514,leepy
1532567768,2018/07/25 20:16:08,88,withdrawal,truthville,190039,saint
1532567766,2018/07/25 20:16:06,47,deposit,james,129615,barry
1532567765,2018/07/25 20:16:05,498,deposit,boston,100736,tambo
1532567765,2018/07/25 20:16:05,117,deposit,fresno,131424,slacker
1532567764,2018/07/25 20:16:04,259,withdrawal,seattle,130282,sappy
1532567764,2018/07/25 20:16:04,194,withdrawal,darthmouth,151394,mary
1532567764,2018/07/25 20:16:04,167,withdrawal,truthville,193534,saint
1532567762,2018/07/25 20:16:02,256,withdrawal,truthville,133265,saint
1532567761,2018/07/25 20:16:01,214,withdrawal,margaritaville,108348,leepy
1532567759,2018/07/25 20:15:59,78,deposit,fresno,169570,barry
1532567759,2018/07/25 20:15:59,379,withdrawal,boston,193540,rumpy
1532567758,2018/07/25 20:15:58,213,deposit,margaritaville,182456,mary
1532567756,2018/07/25 20:15:56,46,withdrawal,greenville,113568,hopey
1532567755,2018/07/25 20:15:55,87,withdrawal,truthville,194760,robo
1532567754,2018/07/25 20:15:54,228,withdrawal,darthmouth,139899,sam
1532567754,2018/07/25 20:15:54,148,withdrawal,darthmouth,187998,meg
1532567753,2018/07/25 20:15:53,125,withdrawal,bermuda,175459,dashful
1532567751,2018/07/25 20:15:51,478,deposit,jamestown,159109,tambo
1532567751,2018/07/25 20:15:51,127,deposit,catalina,126833,soc
1532567750,2018/07/25 20:15:50,427,deposit,greenville,140744,sleezy
1532567749,2018/07/25 20:15:49,269,deposit,boston,198871,sleezy
1532567748,2018/07/25 20:15:48,62,deposit,bermuda,190505,snow
1532567747,2018/07/25 20:15:47,148,deposit,bermuda,134456,sleezy
1532567745,2018/07/25 20:15:45,450,withdrawal,margaritaville,162255,james
1532567744,2018/07/25 20:15:44,97,withdrawal,james,195242,wolf
1532567742,2018/07/25 20:15:42,413,deposit,truthville,158418,moes
1532567741,2018/07/25 20:15:41,475,deposit,seattle,180081,robo
1532567740,2018/07/25 20:15:40,65,withdrawal,catalina,139928,meg
1532567738,2018/07/25 20:15:38,17,withdrawal,darthmouth,166022,wolf
1532567738,2018/07/25 20:15:38,199,withdrawal,darthmouth,180946,wolf
1532567737,2018/07/25 20:15:37,151,deposit,seattle,131117,mary
1532567736,2018/07/25 20:15:36,229,withdrawal,fresno,129466,moes
1532567735,2018/07/25 20:15:35,121,deposit,greenville,190917,grodo
1532567733,2018/07/25 20:15:33,84,withdrawal,jamestown,101680,sappy
1532567733,2018/07/25 20:15:33,230,withdrawal,catalina,106723,sleezy
1532567732,2018/07/25 20:15:32,490,withdrawal,jamestown,181651,moes
1532567731,2018/07/25 20:15:31,128,withdrawal,seattle,196361,barry
1532567730,2018/07/25 20:15:30,476,withdrawal,jamestown,193205,wolf
1532567729,2018/07/25 20:15:29,330,withdrawal,seattle,194787,wolf
1532567728,2018/07/25 20:15:28,28,deposit,catalina,197913,arc
1532567726,2018/07/25 20:15:26,192,deposit,james,124594,james
1532567726,2018/07/25 20:15:26,326,withdrawal,seattle,139542,sappy
1532567725,2018/07/25 20:15:25,300,deposit,james,149848,rumpy
1532567724,2018/07/25 20:15:24,496,deposit,james,190617,meg
1532567723,2018/07/25 20:15:23,418,deposit,jamestown,114454,wolf
1532567723,2018/07/25 20:15:23,59,withdrawal,fresno,121995,hopey
1532567721,2018/07/25 20:15:21,92,withdrawal,boston,113973,meg
1532567720,2018/07/25 20:15:20,341,withdrawal,darthmouth,144654,slacker
1532567719,2018/07/25 20:15:19,475,withdrawal,margaritaville,107899,tambo
1532567719,2018/07/25 20:15:19,193,deposit,truthville,107029,saint
1532567718,2018/07/25 20:15:18,237,withdrawal,jamestown,100807,barry
1532567717,2018/07/25 20:15:17,29,deposit,james,137167,slacker
1532567715,2018/07/25 20:15:15,319,deposit,fresno,161897,moes
1532567714,2018/07/25 20:15:14,51,withdrawal,truthville,164804,wolf
1532567713,2018/07/25 20:15:13,442,deposit,jamestown,110084,tambo
1532567712,2018/07/25 20:15:12,212,withdrawal,truthville,156552,meg
1532567710,2018/07/25 20:15:10,466,deposit,margaritaville,127758,dashful
1532567709,2018/07/25 20:15:09,480,withdrawal,greenville,176499,sam
1532567708,2018/07/25 20:15:08,151,withdrawal,james,128478,grodo
1532567707,2018/07/25 20:15:07,468,withdrawal,jamestown,183675,dashful
1532567706,2018/07/25 20:15:06,104,deposit,jamestown,155074,wolf
1532567705,2018/07/25 20:15:05,100,deposit,darthmouth,135638,soc
1532567703,2018/07/25 20:15:03,482,withdrawal,jamestown,159813,sam
1532567703,2018/07/25 20:15:03,411,withdrawal,fresno,183576,robo
1532567703,2018/07/25 20:15:03,90,deposit,margaritaville,173957,leepy
1532567702,2018/07/25 20:15:02,160,deposit,catalina,132560,leepy
1532567701,2018/07/25 20:15:01,215,deposit,fresno,192214,moes
1532567700,2018/07/25 20:15:00,261,deposit,greenville,183499,sappy
1532567698,2018/07/25 20:14:58,368,deposit,darthmouth,194332,soc
1532567697,2018/07/25 20:14:57,335,withdrawal,truthville,103498,sappy
1532567696,2018/07/25 20:14:56,50,withdrawal,truthville,155105,grodo
1532567696,2018/07/25 20:14:56,461,withdrawal,bermuda,148413,grodo
1532567695,2018/07/25 20:14:55,324,withdrawal,darthmouth,121232,sappy
1532567693,2018/07/25 20:14:53,177,withdrawal,greenville,193470,rohit
1532567692,2018/07/25 20:14:52,48,withdrawal,truthville,102268,snow
1532567691,2018/07/25 20:14:51,297,withdrawal,greenville,128429,tambo
1532567690,2018/07/25 20:14:50,162,withdrawal,bermuda,147166,james
1532567689,2018/07/25 20:14:49,51,deposit,jamestown,141646,wolf
1532567688,2018/07/25 20:14:48,297,deposit,margaritaville,129232,sam
1532567688,2018/07/25 20:14:48,195,deposit,greenville,194875,robo
1532567687,2018/07/25 20:14:47,441,withdrawal,darthmouth,181217,meg
1532567685,2018/07/25 20:14:45,163,withdrawal,james,168823,sappy
1532567684,2018/07/25 20:14:44,1,deposit,truthville,193886,sam
1532567683,2018/07/25 20:14:43,370,deposit,bermuda,162966,dashful
1532567682,2018/07/25 20:14:42,82,deposit,jamestown,196316,hurly
1532567682,2018/07/25 20:14:42,283,deposit,james,120807,rumpy
1532567682,2018/07/25 20:14:42,397,withdrawal,fresno,156392,soc
1532567680,2018/07/25 20:14:40,337,withdrawal,greenville,193335,queen
1532567680,2018/07/25 20:14:40,423,withdrawal,greenville,116521,sappy
1532567678,2018/07/25 20:14:38,262,deposit,boston,145393,leepy
1532567677,2018/07/25 20:14:37,225,deposit,truthville,126319,saint
1532567677,2018/07/25 20:14:37,240,deposit,greenville,185181,dashful
1532567676,2018/07/25 20:14:36,128,withdrawal,fresno,100737,james
1532567676,2018/07/25 20:14:36,480,deposit,catalina,151634,slacker
